" Disc One (73",5.0
" Yes indeed the game was beautiful. Too bad no one really knows about it. When i played the game I absolutely loved it. A true masterpiece one of squaresofts best by far. But when I got the Soundtrack it was mind blowing. Every Song was on it. Plus the caftsmanship from the director was just overwhelming. The game and soundtrack by far are the best in squaresofts history. Never has there been a great combination. From Listening threw out Disc one which features some really cool Resident Evil only in symphony mode. Yes this Soundtrack is by far the best Video Game soundtrack that I have ever gotten. All I have to say is get the game first once you beat it. Get the soundtrack next. You'll know what I mean by what a true RPG game and music is all about. ",5.0
" With Vagrant Story Sakimoto expertly combines dissonance ambience and melody to create a simply gorgeous videogame score. In fact I'm going to call it one of Squaresoft's best. There is not one dud in the soundtrack. It's even better in-game but buy the soundtrack! ",5.0
" The only critiscm I have about this sound track are the two bonus tracks (which don't appear in the game and add nothing to the preceding tracks on the cds) and the strange morph that one of the tracks (I believe that it is Escape) takes turning from a good piece of music into something that seems to have escaped from the eighties.Apart from that I can't recommend this OST highly enough especially Disc 2 - Track 29 -Staff Roll which unlike the other tracks on the disc is an acoustic Strings Piece that really shows off Hitoshi Sakimoto's talents as a composer. ",5.0
" When I heard the first few tracks of this OST in an ill-fated battle track contest I can't say I was too impressed. They seemed to be rather bland and even downright boring. However I used to also think the same thing about the Final Fantasy Tactics soundtrack which I now adore. That and I'm not the type to give up on an entire soundtrack after listening to just a few songs once or twice.That said I took it upon myself to find the Vagrant Story soundtrack and I forced myself to listen to it. Several times. Dozens of times even. I played it on the PC. In the car and my portable players. Eventually it began to grow on me. I began to appericiate its incredibly dark ambience its undeniable intelligence the wonderful quality of the synth and the sheer complexity of the compositions a delight for people like me who like to analyze things.I think I first realized 'I love this soundtrack' when I felt shivers running down my spine while listening to the end of 'Climax of the Grayland Case.' How beautiful! Or maybe it was when it thought to myself 'That heavy piano playing really does remind me of iron!' while listening to 'Iron Crab'. Or perhaps it was when I was listening to 'Staff Roll' and it made my day a little happier when the main melody kicked in at around 4",5.0
" Excellent stockings for long shifts on your feet - not too tight not too loose...garment integrity is longer than package states (with proper care). ",5.0
" After I had a DVT my doctor required me to wear compression stockings. I wore ugly white TED hose and yucky thick brown stockings. Then I found Jobst UltraSheer. They gave me the compression I needed (15-20) but looked like regular pantyhose. Even though my blood clot has been gone for 4 years I still buy these to wear as support stockings because they make my legs feel so nice.**Note I have problems with the rubberized tops rolling down my thigh. I tried the Jobst adhesive but I hated having my skin pulled all day. I bought an inexpensive garter belt and it works fine and helps keep the stockings from rolling. ",5.0
" My doctor recommended the thigh high version of this product but I became very aggravated with them constantly rolling down through the course of the day. They were never comfortable. With my doctor's permission I switched over to the knee highs and they are WONDERFUL!!! I don't even know I'm wearing them! They totally control my calf aching and swelling. Would highly recommend them!!! ",5.0
" Stockings fit well and are comfortable. Haven't had the opportunity to see how effective they are in preventing edema from air travel. ",5.0
" Excellent product. However they are very difficult to get on for older people. I feel like I've had a full day workout after getting them on. Also as the day wears on they begin to roll down from the top and create a very deep ridge in the skin. I have to wear them so if those two difficulties could be addressed it would be such a help. ",5.0
" Does a very good job of relieving fatigue. This is a well known brand and is certainly comfortable enough to wear all day. Even if your doctor didn't prescribe these but you are on your feet alot take care of yourself and buy these. ",5.0
" It is wonderful to find exactly what you are looking for. I didn't after three years using them I found they have them with a closed toes. I love them ",5.0
" I've always had pain in my legs during long travels either by car or plane when you can't move very much. I used them for a recent trip consisting on 6 flights total and I could feel the difference. I wasn't totally stiff when I got off the planes. They do stay in place with the band at the top. Just be careful they tear as easily as stockings. If you'll use them much you better get a couple of extra pairs. ",5.0
" Tells the wonderful story of how St. Hyacinth and his fellow Dominicans planted the Holy Catholic Faith in Poland Lithuania Russia and all over Northern Europe. Many were the remarkable events in this Saint's life including the raising of the dead! For children ages 10 and up. 17 illustrations. 189pp. PB. Imprimatur. ",5.0
" I thoroughly enjoyed Rising Sons and Daughters. I don't know of any other book that looks at Japanese society from the point of view of its young people poised as they are between their parents' age-old Japanese culture of restraint and obedience to the will of the community and their peers' adulation of Western culture. True to form the 'New Young' of Japan seem to be creating an 'international' blend as the Ando family demonstrates in this beautifully written book of vignettes of the private lives of members of this family. Steven Wardell is clearly a talented young author adopted for some of his schooling into this family of four teens and thus able to view family life in Japan from the inside out. A great read! ",5.0
" Wondering what the hell has happened to the moral aspect of modern American culture ? This book is a lucid well argued explanation of the simple fact that we have become so totally focused on our individual RIGHTS that we have completely ignored and even mocked our personal and public responsibilities. The final response and indictment of Robert Ringer's best seller LOOKING OUT FOR #1. This is a great time for anyone who is disgusted with the boorish state of American media politics and discourse in general to clear their heads for the substantial challenges that lie before us not only as Americans but as human beings. A great book ",5.0
" Joy in God--necessary? Or simply optional??? John Piper explains why that if Christ is to be the sun at the center of the solar system of our lives then He must also be our supreme joy over all other 'lesser treasures.' Glorifying God can only be done from a heart that is glad in God. Deep joy in God is the true foundation for all obedience; treasuring Him over all things is the only Christ-exalting motivation to endure suffering...especially to willfuly choose suffering.Show it to your Youth Group Men's/Women's Group or Home Bible Study. Set your church ablaze with a passion for the glory of God in the supremacy of Christ over all things in this world. Everything being fueled by a Spirit produced joy and satisfaction in the Lord Himself--to His praise and renoun!Only because of grace--Jeffrey ",5.0
" Piper has a passion for the glory of Christ that is contagious. I've watched these videos multiple times and glean something from it every time. Amazing that he presents this MEATY material to a youth group and they are transfixed the entire time.I don't really care for the youth interviews but I understand given the format of the original presentation. I've used this in a men's group and all enjoyed the material and we had some great discussions.I'd recommend to anybody. The humility and genuine concern of Piper toward his audience is refreshing against some of the other more famous 'christian leaders' today. ",5.0
" I am so grateful for the Blazing Center DVD and the exceptional price. I enjoyed immensely seeing the dynamic presentation by an author I have read for all these years. I would love to see this DVD given to many of our grandchildren. ",5.0
" This is a wonderful DVD for teens and adults alike. This is my second purchase of the same DVD so I can loan it out to anyone who wishes to watch it - and be changed by it. ",5.0
" Though it would be nice to have a solid polished brass fireplace screen this product certainly fits our needs. For the price it looks quite attractive and provides what we wanted in safety. It sets off our polished brass in our living room and serves the purpose to protect against accidents for our granddaughters. Quick service on delivery as well. ",5.0
" We were surprised. Pleasantly.A weighty perfect model of this classic screen would certainly not be available for anything close to the price of the Uniflame model but the Uniflame looks amazingly good anyway. This thing does the trick!We bought it to replace an 'original' solid brass model costing nearly $500 (and it's cheap construction design eventually giving way to its heaviness when moved). As long as someone doesn't examine the new screen from close-up it actually looks better (not really terrible at all close-up) and it's lighter weight makes it easy to handle.JRT ",5.0
