waste,-1.0
worst,-1.0
wasted,-1.0
horrible,-1.0
awful,-1.0
terrible,-1.0
poorly,-1.0
boring,-1.0
ridiculous,-1.0
money,-1.0
sorry,-1.0
plain,-1.0
stupid,-1.0
fails,-1.0
player,-1.0
rented,-1.0
unless,-1.0
worse,-1.0
studio,-1.0
bored,-1.0
minutes,-1.0
supposed,-1.0
tried,-1.0
neither,-1.0
disappointment,-1.0
writers,-1.0
disappointing,-1.0
cheap,-1.0
positive,-1.0
disappointed,-1.0
total,-1.0
attempt,-1.0
unfortunately,-1.0
instead,-1.0
spent,-1.0
reviews,-1.0
potential,-1.0
producers,-1.0
please,-1.0
hardly,-1.0
predictable,-1.0
barely,-1.0
apparently,-1.0
shame,-1.0
amazon,-1.0
bunch,-1.0
talking,-1.0
imagine,-1.0
nothing,-1.0
obvious,-1.0
annoying,-1.0
complete,-1.0
someone,-1.0
sadly,-1.0
mentioned,-1.0
premise,-1.0
cheesy,-1.0
completely,-1.0
basically,-1.0
piece,-1.0
single,-1.0
product,-1.0
looked,-1.0
cover,-1.0
ended,-1.0
guess,-1.0
obviously,-1.0
agree,-1.0
biggest,-1.0
forced,-1.0
hours,-1.0
otherwise,-1.0
wonder,-1.0
anything,-1.0
effort,-1.0
ordered,-1.0
jokes,-1.0
could,-1.0
waiting,-1.0
nearly,-1.0
example,-1.0
computer,-1.0
thinking,-1.0
hoping,-1.0
camera,-1.0
expecting,-1.0
problem,-1.0
happened,-1.0
script,-1.0
excited,-1.0
wrote,-1.0
believe,-1.0
reason,-1.0
reading,-1.0
least,-1.0
remake,-1.0
write,-1.0
maybe,-1.0
whatever,-1.0
thing,-1.0
seemed,-1.0
decent,-1.0
entire,-1.0
writing,-1.0
started,-1.0
talent,-1.0
happens,-1.0
turned,-1.0
writer,-1.0
silly,-1.0
forward,-1.0
looks,-1.0
doubt,-1.0
tries,-1.0
points,-1.0
point,-1.0
interest,-1.0
trying,-1.0
either,-1.0
transfer,-1.0
rating,-1.0
lacks,-1.0
concept,-1.0
wanted,-1.0
except,-1.0
break,-1.0
audience,-1.0
review,-1.0
reality,-1.0
totally,-1.0
would,-1.0
decided,-1.0
killed,-1.0
production,-1.0
development,-1.0
words,-1.0
purchased,-1.0
usually,-1.0
saying,-1.0
stand,-1.0
happen,-1.0
beyond,-1.0
minute,-1.0
focus,-1.0
bought,-1.0
another,-1.0
wrong,-1.0
track,-1.0
class,-1.0
actually,-1.0
dialogue,-1.0
possible,-1.0
better,-1.0
absolutely,-1.0
villain,-1.0
typical,-1.0
seriously,-1.0
result,-1.0
running,-1.0
consider,-1.0
mostly,-1.0
front,-1.0
weird,-1.0
trouble,-1.0
something,-1.0
longer,-1.0
actual,-1.0
rather,-1.0
middle,-1.0
missing,-1.0
deserves,-1.0
however,-1.0
books,-1.0
simply,-1.0
received,-1.0
exactly,-1.0
format,-1.0
check,-1.0
expected,-1.0
perhaps,-1.0
return,-1.0
incredibly,-1.0
added,-1.0
average,-1.0
appears,-1.0
seems,-1.0
expectations,-1.0
amount,-1.0
spend,-1.0
acting,-1.0
going,-1.0
directors,-1.0
laugh,-1.0
video,-1.0
originally,-1.0
mystery,-1.0
quality,-1.0
called,-1.0
needs,-1.0
might,-1.0
straight,-1.0
lines,-1.0
level,-1.0
considering,-1.0
buying,-1.0
director,-1.0
written,-1.0
original,-1.0
almost,-1.0
actors,-1.0
clearly,-1.0
enough,-1.0
similar,-1.0
getting,-1.0
falls,-1.0
title,-1.0
sense,-1.0
thought,-1.0
murder,-1.0
direction,-1.0
sequences,-1.0
casting,-1.0
popular,-1.0
possibly,-1.0
people,-1.0
given,-1.0
extra,-1.0
order,-1.0
somehow,-1.0
begin,-1.0
short,-1.0
anyway,-1.0
character,-1.0
stuff,-1.0
whole,-1.0
shots,-1.0
female,-1.0
really,-1.0
admit,-1.0
start,-1.0
sequel,-1.0
stars,-1.0
value,-1.0
sounds,-1.0
changed,-1.0
release,-1.0
watching,-1.0
budget,-1.0
leave,-1.0
language,-1.0
whether,-1.0
needed,-1.0
person,-1.0
means,-1.0
effects,-1.0
business,-1.0
expect,-1.0
forget,-1.0
earth,-1.0
message,-1.0
three,-1.0
scenes,-1.0
problems,-1.0
background,-1.0
version,-1.0
telling,-1.0
third,-1.0
feeling,-1.0
certain,-1.0
older,-1.0
fairly,-1.0
think,-1.0
purchase,-1.0
worked,-1.0
based,-1.0
whose,-1.0
reviewers,-1.0
pretty,-1.0
space,-1.0
making,-1.0
anyone,-1.0
playing,-1.0
leaves,-1.0
truth,-1.0
apart,-1.0
credit,-1.0
company,-1.0
looking,-1.0
across,-1.0
screenplay,-1.0
particular,-1.0
creepy,-1.0
movie,-1.0
crazy,-1.0
major,-1.0
mention,-1.0
picture,-1.0
usual,-1.0
decide,-1.0
probably,-1.0
parts,-1.0
inside,-1.0
starts,-1.0
giving,-1.0
learn,-1.0
movies,-1.0
moments,-1.0
fight,-1.0
indeed,-1.0
public,-1.0
around,-1.0
taking,-1.0
basic,-1.0
women,-1.0
available,-1.0
close,-1.0
scary,-1.0
found,-1.0
actor,-1.0
characters,-1.0
flick,-1.0
appear,-1.0
others,-1.0
local,-1.0
never,-1.0
moves,-1.0
ending,-1.0
watch,-1.0
matter,-1.0
shown,-1.0
standard,-1.0
material,-1.0
change,-1.0
place,-1.0
things,-1.0
seeing,-1.0
aspect,-1.0
recent,-1.0
