refund,-1.0
waste,-1.0
return,-1.0
useless,-1.0
returning,-1.0
returned,-1.0
company,-1.0
disappointed,-1.0
opened,-1.0
called,-1.0
customer,-1.0
seller,-1.0
broke,-1.0
received,-1.0
broken,-1.0
manufacturer,-1.0
money,-1.0
description,-1.0
weeks,-1.0
apart,-1.0
unfortunately,-1.0
nothing,-1.0
today,-1.0
completely,-1.0
supposed,-1.0
immediately,-1.0
trying,-1.0
stuck,-1.0
package,-1.0
flimsy,-1.0
barely,-1.0
later,-1.0
products,-1.0
unless,-1.0
cheap,-1.0
thinking,-1.0
missing,-1.0
guess,-1.0
spend,-1.0
correct,-1.0
ended,-1.0
replaced,-1.0
battery,-1.0
amazon,-1.0
check,-1.0
within,-1.0
started,-1.0
wrong,-1.0
shipped,-1.0
replacement,-1.0
matter,-1.0
piece,-1.0
holes,-1.0
finally,-1.0
given,-1.0
either,-1.0
never,-1.0
tried,-1.0
twice,-1.0
service,-1.0
plastic,-1.0
shipping,-1.0
wheel,-1.0
order,-1.0
maybe,-1.0
figured,-1.0
noticed,-1.0
number,-1.0
advertised,-1.0
local,-1.0
instead,-1.0
seemed,-1.0
least,-1.0
based,-1.0
picture,-1.0
anyway,-1.0
looked,-1.0
spent,-1.0
brand,-1.0
cotton,-1.0
months,-1.0
month,-1.0
ordered,-1.0
screw,-1.0
figure,-1.0
buying,-1.0
another,-1.0
decided,-1.0
white,-1.0
whole,-1.0
point,-1.0
break,-1.0
purchased,-1.0
already,-1.0
something,-1.0
reviews,-1.0
second,-1.0
middle,-1.0
problem,-1.0
design,-1.0
store,-1.0
worked,-1.0
frame,-1.0
cheaper,-1.0
product,-1.0
experience,-1.0
reading,-1.0
uncomfortable,-1.0
sizes,-1.0
going,-1.0
review,-1.0
would,-1.0
expect,-1.0
properly,-1.0
means,-1.0
stick,-1.0
however,-1.0
floor,-1.0
parts,-1.0
short,-1.0
putting,-1.0
thing,-1.0
first,-1.0
could,-1.0
fabric,-1.0
might,-1.0
items,-1.0
thought,-1.0
extremely,-1.0
waist,-1.0
together,-1.0
three,-1.0
similar,-1.0
purchasing,-1.0
material,-1.0
loose,-1.0
shirts,-1.0
expecting,-1.0
someone,-1.0
rubber,-1.0
batteries,-1.0
start,-1.0
metal,-1.0
original,-1.0
believe,-1.0
making,-1.0
actually,-1.0
right,-1.0
better,-1.0
inches,-1.0
watch,-1.0
replace,-1.0
balls,-1.0
difficult,-1.0
designed,-1.0
working,-1.0
nearly,-1.0
cover,-1.0
directions,-1.0
needs,-1.0
person,-1.0
machine,-1.0
almost,-1.0
power,-1.0
heart,-1.0
close,-1.0
hours,-1.0
probably,-1.0
inside,-1.0
bought,-1.0
front,-1.0
longer,-1.0
handle,-1.0
think,-1.0
issue,-1.0
larger,-1.0
bottom,-1.0
anything,-1.0
things,-1.0
others,-1.0
rather,-1.0
version,-1.0
getting,-1.0
assembly,-1.0
place,-1.0
careful,-1.0
minutes,-1.0
reason,-1.0
model,-1.0
arrived,-1.0
wanted,-1.0
course,-1.0
instructions,-1.0
several,-1.0
purchase,-1.0
people,-1.0
found,-1.0
strap,-1.0
decent,-1.0
stand,-1.0
steel,-1.0
simply,-1.0
since,-1.0
small,-1.0
different,-1.0
except,-1.0
large,-1.0
system,-1.0
leave,-1.0
tight,-1.0
medium,0.0
ground,0.0
bigger,1.0
features,1.0
straps,1.0
worth,1.0
looks,1.0
included,1.0
couple,1.0
times,1.0
wearing,1.0
water,1.0
change,1.0
every,1.0
along,1.0
mount,1.0
though,1.0
slightly,1.0
shirt,1.0
still,1.0
higher,1.0
stars,1.0
adjust,1.0
quality,1.0
although,1.0
smaller,1.0
prefer,1.0
seems,1.0
expected,1.0
anyone,1.0
problems,1.0
outside,1.0
otherwise,1.0
liked,1.0
support,1.0
clear,1.0
night,1.0
enough,1.0
bottle,1.0
friends,1.0
accurate,1.0
fairly,1.0
gloves,1.0
really,1.0
normal,1.0
shorts,1.0
looking,1.0
using,1.0
black,1.0
around,1.0
ordering,1.0
makes,1.0
bikes,1.0
stuff,1.0
standard,1.0
amount,1.0
length,1.0
regular,1.0
expensive,1.0
running,1.0
thick,1.0
basic,1.0
without,1.0
usually,1.0
style,1.0
sometimes,1.0
holding,1.0
needed,1.0
exercise,1.0
pockets,1.0
pretty,1.0
quickly,1.0
comes,1.0
quite,1.0
extra,1.0
friend,1.0
heavy,1.0
issues,1.0
hands,1.0
loved,1.0
easily,1.0
wrist,1.0
lower,1.0
weight,1.0
years,1.0
socks,1.0
light,1.0
camping,1.0
always,1.0
pants,1.0
pairs,1.0
riding,1.0
sweat,1.0
training,1.0
house,1.0
takes,1.0
previous,1.0
especially,1.0
blade,1.0
recommend,1.0
shape,1.0
super,1.0
feature,1.0
compared,1.0
feels,1.0
strong,1.0
workout,1.0
little,1.0
quick,1.0
price,1.0
playing,1.0
daughter,1.0
space,1.0
complaint,1.0
husband,1.0
holds,1.0
install,1.0
smooth,1.0
solid,1.0
pocket,1.0
weather,1.0
works,1.0
overall,1.0
range,1.0
definitely,1.0
owned,1.0
sturdy,1.0
bright,1.0
happy,1.0
knife,1.0
built,1.0
everything,1.0
simple,1.0
carry,1.0
comfort,1.0
shoes,1.0
exactly,1.0
easier,1.0
recommended,1.0
clean,1.0
sharp,1.0
great,1.0
value,1.0
comfortable,1.0
nicely,1.0
keeps,1.0
durable,1.0
perfectly,1.0
pleased,1.0
excellent,1.0
perfect,1.0
highly,1.0
loves,1.0
