poddany,-4.6
przewrażliwiony,-3.6
cudzoziemiec,-2.6
przekonywać,-1.8
skrupuł,-3.0
klatka,-3.5
piękność,-0.6
osiągnąć,3.3
umięśniony,-1.0
telewizor,-0.5
ciągnąć,-2.0
przerazić,-2.0
ciemnobrązowy,-1.0
możny,-2.0
ogolić,0.5
dochodowy,-1.5
piosenka,4.9
rząd,-2.2
towarzystwo,3.2
opcja,0.4
szklarnia,-0.0
delikatny,-1.9
oznaczać,-2.5
nieobliczalny,1.5
omylny,-1.0
przebić,-2.2
wiedza,2.6
niewystarczający,-3.6
pracownik,1.3
zwrot,-4.4
satysfakcja,2.9
zdziwić,3.3
płyn,-7.0
precyzyjnie,-1.5
ruchliwy,-6.0
sklepik,-2.0
stowarzyszyć,-1.0
miasto,7.1
korupcja,-1.6
odtłuszczać,-1.0
pierś,-2.5
nieciekawy,1.0
zadanie,-1.6
prawdopodobny,-2.6
całkowicie,3.6
nisko,-2.3
upolitycznić,-1.0
perfidnie,-1.0
niezapomniany,4.1
stromy,-2.6
polsat,-1.0
oczywisty,-6.1
wliczać,-1.0
dobrany,-0.8
cudowny,4.7
wiosna,3.5
refren,-1.0
wyrzucać,-4.4
miejscowy,-1.9
cios,-11.4
pentagram,-0.0
prezent,2.3
słony,-6.0
miliard,-5.6
niesłychanie,-4.2
urwany,-1.0
wygodny,6.3
wykrywalny,-1.0
chwilowy,-1.5
dmowski,-1.0
przyjazny,2.5
oparty,-1.0
wpadka,-5.5
tajemnica,0.5
poszukiwać,3.6
zatrudniać,-3.0
naukowy,4.5
forsa,-2.8
radykalny,-5.7
księga,2.5
regulować,-8.1
wyciągnąć,-3.2
ilościowo,-1.0
sterować,-1.8
otworzyć,3.8
młody,6.2
zieleń,5.2
spodnie,-0.6
pretensja,-1.9
trzykrotny,-3.6
grzelak,-1.0
wyłącznie,5.0
zjebać,-1.0
ukrywać,1.6
jedwabisty,-1.0
zniszczalny,-1.0
regularny,-4.0
rozwiązać,-1.8
woda,4.5
merytorycznie,-1.0
śmiesznie,-0.5
intensywnie,-9.1
zastrzec,-1.0
deszcz,0.9
sklep,4.3
prostolinijny,-1.0
kumaty,-1.0
zobaczyć,5.1
miesiąc,4.6
odświeżyć,0.5
przeszłość,-0.1
ciasny,-1.0
forum,-0.2
współudział,-1.0
ostatnio,2.2
dłuuugi,-1.0
kilkakrotnie,-4.0
trafny,-1.6
dziewczęcy,-1.0
czynić,4.9
serce,4.2
znaczny,-2.4
dziewczęco,-1.0
romantycznie,-1.0
łaciński,-0.6
przyszłość,2.6
założenie,-1.1
okrutnie,-3.6
należyty,1.1
swój,6.2
opakowanie,0.3
intuicyjny,1.5
kupujący,-0.0
pompatyczny,-1.0
interakcja,-3.0
ograniczony,-5.2
liryczny,-0.8
przepyszny,-1.0
niewykonalny,-1.0
medium,1.1
terapia,-9.0
godzina,-0.5
sauna,-1.0
klasyka,0.5
znak,2.5
bezinteresowny,8.4
wejść,0.2
maszyna,-1.8
polakożerca,-1.0
natchniony,-0.5
burza,-2.4
powiększyć,-1.0
tchórzliwy,-3.0
poradnik,-2.6
ponur,-3.0
dodatkowy,-3.6
kretyn,-2.0
członek,-1.3
kontent,-1.0
wart,1.6
ująć,-0.2
równy,2.0
logiczny,-1.6
łatwa,-1.0
berlin,-1.0
wysypka,-4.6
nigdy,4.0
dodatkowo,-4.6
europocentryczny,-1.0
ścisnąć,-4.5
lustrzanka,-1.0
dziewczyna,3.2
temat,3.7
świetny,6.1
błonnik,-1.0
obdarzać,-0.3
koda,-2.0
modyfikować,-3.6
dokument,-4.2
dobrać,0.3
kamera,0.1
olej,-2.4
zatrzymać,-2.3
futurystyczny,-1.0
informować,-4.1
łojotok,-1.0
wilno,-1.0
sielski,-3.0
modny,0.5
kosmiczny,-5.0
wiecznie,0.6
doskonały,4.6
ewakuacja,-1.0
spotkanie,5.3
wyznaczyć,-2.6
dziedzina,0.6
klapa,-4.0
wszechmocny,1.0
podstawowy,0.6
winny,-1.6
wizyta,1.0
pędzelka,-1.0
wytrysk,-5.2
gwarancja,-2.6
wartościowy,0.2
nałożyć,-4.8
seksownie,-1.0
szelka,-1.0
wgląd,-2.0
palenisko,-0.0
szary,-3.5
lesbijka,-0.0
nadprzyrodzony,-0.0
poddać,-5.3
komunista,-0.4
makaron,-1.0
podmiot,-1.2
smaczny,1.0
michał,-1.0
pocieszyć,-1.8
zadecydować,-1.5
boczek,-0.0
karpaty,-1.0
wycofywać,-5.6
radosny,-0.9
fryzjerka,-1.0
wypowiedź,1.3
miły,6.8
bydgoszcz,-1.0
dosadzić,-1.0
fizjologiczny,-6.1
wizjoner,-2.0
miło,7.5
wino,0.4
konstytucja,-1.0
wymyślić,5.4
niebo,3.9
nienaruszony,-1.0
zablokować,-5.9
zyskowny,-2.0
szok,-2.4
pomyłka,-5.7
pociągający,1.1
purytański,-1.0
