your money,-1.0
waste of,-1.0
not buy,-1.0
of money,-1.0
not work,-1.0
very disappointed,-1.0
not even,-1.0
piece of,-1.0
to return,-1.0
not recommend,-1.0
not worth,-1.0
return it,-1.0
tried to,-1.0
i tried,-1.0
what a,-1.0
the company,-1.0
would not,-1.0
it back,-1.0
do not,-1.0
buy this,-1.0
a piece,-1.0
at all,-1.0
unless you,-1.0
disappointed in,-1.0
supposed to,-1.0
did not,-1.0
this thing,-1.0
was not,-1.0
toy was,-1.0
less than,-1.0
will not,-1.0
excited to,-1.0
get this,-1.0
thought this,-1.0
the battery,-1.0
a better,-1.0
was so,-1.0
the item,-1.0
too small,-1.0
i received,-1.0
product is,-1.0
the problem,-1.0
read the,-1.0
the store,-1.0
does not,-1.0
on this,-1.0
this product,-1.0
ended up,-1.0
the product,-1.0
back to,-1.0
the batteries,-1.0
ordered this,-1.0
is no,-1.0
can not,-1.0
this item,-1.0
it should,-1.0
the second,-1.0
had the,-1.0
is too,-1.0
we were,-1.0
it just,-1.0
buy a,-1.0
this would,-1.0
the reviews,-1.0
should have,-1.0
if i,-1.0
for this,-1.0
not very,-1.0
not the,-1.0
i could,-1.0
was disappointed,-1.0
if it,-1.0
not have,-1.0
it did,-1.0
not be,-1.0
the plastic,-1.0
what you,-1.0
you ca,-1.0
difficult to,-1.0
it would,-1.0
due to,-1.0
the box,-1.0
quality of,-1.0
when it,-1.0
to try,-1.0
the package,-1.0
they would,-1.0
than a,-1.0
get it,-1.0
it had,-1.0
to work,-1.0
for about,-1.0
the picture,-1.0
is not,-1.0
but when,-1.0
thought it,-1.0
was very,-1.0
trying to,-1.0
it only,-1.0
try to,-1.0
and was,-1.0
should be,-1.0
i thought,-1.0
i ordered,-1.0
buy it,-1.0
there was,-1.0
and when,-1.0
and then,-1.0
you want,-1.0
much better,-1.0
and not,-1.0
first time,-1.0
i will,-1.0
it out,-1.0
a problem,-1.0
could have,-1.0
had to,-1.0
a different,-1.0
would be,-1.0
because i,-1.0
the quality,-1.0
off and,-1.0
to give,-1.0
it together,-1.0
figure out,-1.0
off the,-1.0
i ca,-1.0
it because,-1.0
i had,-1.0
received this,-1.0
that this,-1.0
give it,-1.0
that was,-1.0
because the,-1.0
but this,-1.0
top of,-1.0
the first,-1.0
you could,-1.0
one that,-1.0
it took,-1.0
from a,-1.0
instead of,-1.0
get the,-1.0
it up,-1.0
the instructions,-1.0
the same,-1.0
where the,-1.0
but the,-1.0
it does,-1.0
the way,-1.0
there is,-1.0
every time,-1.0
like a,-1.0
the toy,-1.0
it was,-1.0
into the,-1.0
or the,-1.0
i was,-1.0
but not,-1.0
when i,-1.0
after a,-1.0
the water,-1.0
i guess,-1.0
the next,-1.0
make it,-1.0
when the,-1.0
hard to,-1.0
it but,-1.0
got a,-1.0
want to,-1.0
would have,-1.0
going to,-1.0
and there,-1.0
i did,-1.0
through the,-1.0
to say,-1.0
of this,-1.0
the paint,-1.0
just a,-1.0
looks like,-1.0
out the,-1.0
in this,-1.0
the back,-1.0
so the,-1.0
a toy,-1.0
the front,-1.0
a child,-1.0
for it,-1.0
put it,-1.0
the bottom,-1.0
toy is,-1.0
is only,-1.0
if the,-1.0
the money,-1.0
get a,-1.0
you have,-1.0
too much,-1.0
of time,-1.0
for an,-1.0
are not,-1.0
not to,-1.0
to move,-1.0
have not,-1.0
this one,-1.0
what i,-1.0
a week,-1.0
out of,-1.0
problem is,-1.0
i expected,-1.0
a huge,-1.0
the doll,-1.0
worth the,-1.0
and that,-1.0
i am,-1.0
a new,-1.0
at least,-1.0
is just,-1.0
not a,-1.0
you are,-1.0
it to,-1.0
that is,-1.0
have been,-1.0
when we,-1.0
the top,-1.0
because it,-1.0
that are,-1.0
to make,-1.0
up the,-1.0
the child,-1.0
the one,-1.0
have to,-1.0
to get,-1.0
but they,-1.0
the whole,-1.0
of a,-1.0
put the,-1.0
this toy,-1.0
i would,-1.0
two of,-1.0
the pieces,-1.0
i do,-1.0
decided to,-1.0
make a,-1.0
out and,-1.0
to be,-1.0
all over,-1.0
the original,-1.0
that you,-1.0
i wanted,-1.0
if they,-1.0
bought it,-1.0
able to,-1.0
on the,-1.0
but if,-1.0
as it,-1.0
we had,-1.0
a gift,-1.0
for me,-1.0
to buy,-1.0
they were,-1.0
i wish,-1.0
a real,-1.0
come with,-1.0
as the,-1.0
i can,-1.0
not as,-1.0
when you,-1.0
and the,-1.0
by the,-1.0
but it,-1.0
the floor,-1.0
like it,-1.0
of the,-1.0
about this,-1.0
interested in,-1.0
in my,-1.0
i know,-1.0
because they,-1.0
was a,-1.0
that the,-1.0
be a,-1.0
played with,-1.0
the board,-1.0
of them,-1.0
if you,-1.0
you get,-1.0
which is,-1.0
that i,-1.0
to find,-1.0
much more,-1.0
as i,-1.0
to the,-1.0
that they,-1.0
your child,-1.0
time and,-1.0
has to,-1.0
kind of,-1.0
with a,-1.0
is made,-1.0
they do,-1.0
in the,-1.0
was the,-1.0
this was,-1.0
will be,-1.0
me to,-1.0
be able,-1.0
bought the,-1.0
even though,-1.0
about a,-1.0
because of,-1.0
the other,-1.0
to hold,-1.0
our daughter,-1.0
enough to,-1.0
couple of,-1.0
and does,-1.0
more than,-1.0
my husband,-1.0
to me,-1.0
for a,-1.0
from the,-1.0
so i,-1.0
is in,-1.0
we got,-1.0
it in,-1.0
all of,-1.0
that my,-1.0
the table,-1.0
we are,-1.0
and even,-1.0
the sound,-1.0
pieces are,-1.0
have the,-1.0
to use,-1.0
but i,-1.0
most of,-1.0
to do,-1.0
it came,-1.0
the end,-1.0
in it,-1.0
about it,-1.0
it on,-1.0
part of,-1.0
and all,-1.0
smaller than,-1.0
it looks,-1.0
that there,-1.0
could be,-1.0
i bought,-1.0
make the,-1.0
used it,-1.0
there were,-1.0
a small,-1.0
of it,-1.0
with this,-1.0
it will,-1.0
so we,-1.0
toy for,-1.0
the size,-1.0
but that,-1.0
a big,-1.0
a few,-1.0
as a,-1.0
came with,-1.0
bought this,-1.0
up and,-1.0
this as,-1.0
need to,-1.0
down the,-1.0
a couple,-1.0
up with,-1.0
to put,-1.0
got it,-1.0
not sure,-1.0
it seems,-1.0
on my,-1.0
is very,-1.0
so it,-1.0
and it,-1.0
way to,-1.0
there are,-1.0
makes it,-1.0
my daughter,-1.0
had a,-1.0
to go,-1.0
to take,-1.0
like this,-1.0
together and,-1.0
them to,-1.0
of all,-1.0
use it,-1.0
wanted to,-1.0
on and,-1.0
yr old,-1.0
it and,-1.0
with the,-1.0
of these,-1.0
to my,-1.0
i purchased,-1.0
my son,-1.0
and they,-1.0
and my,-1.0
a cute,-1.0
to come,-1.0
that it,-1.0
but we,-1.0
they have,-1.0
are very,-1.0
for kids,-1.0
is pretty,-1.0
do it,0.0
i got,1.0
our son,1.0
at the,1.0
on it,1.0
the time,1.0
to have,1.0
of course,1.0
time to,1.0
you need,1.0
thing is,1.0
put together,1.0
for the,1.0
made of,1.0
the game,1.0
some of,1.0
used to,1.0
i just,1.0
and had,1.0
and i,1.0
looking for,1.0
3 year,1.0
on a,1.0
she was,1.0
it at,1.0
the music,1.0
such a,1.0
been a,1.0
use the,1.0
my kids,1.0
over and,1.0
to help,1.0
that we,1.0
my 4,1.0
toy that,1.0
for my,1.0
to a,1.0
and you,1.0
think it,1.0
seem to,1.0
is also,1.0
daughter is,1.0
purchased this,1.0
all the,1.0
it takes,1.0
to push,1.0
in a,1.0
around the,1.0
toy and,1.0
it is,1.0
i gave,1.0
toy to,1.0
like the,1.0
is really,1.0
about the,1.0
i have,1.0
to play,1.0
my 3,1.0
over the,1.0
set up,1.0
4 year,1.0
the price,1.0
when my,1.0
for our,1.0
and have,1.0
it a,1.0
it for,1.0
at first,1.0
have a,1.0
him to,1.0
the car,1.0
one is,1.0
in and,1.0
a kid,1.0
he was,1.0
he does,1.0
the right,1.0
to see,1.0
and just,1.0
a good,1.0
it comes,1.0
i think,1.0
so that,1.0
the set,1.0
my 2,1.0
in our,1.0
play with,1.0
with it,1.0
like to,1.0
if your,1.0
year old,1.0
when they,1.0
you will,1.0
and this,1.0
this doll,1.0
old son,1.0
we bought,1.0
my 5,1.0
is the,1.0
but my,1.0
we have,1.0
had it,1.0
one of,1.0
is so,1.0
than the,1.0
this for,1.0
has a,1.0
good for,1.0
got this,1.0
and we,1.0
2 year,1.0
to keep,1.0
have had,1.0
so they,1.0
and a,1.0
is fun,1.0
fact that,1.0
the most,1.0
but for,1.0
to assemble,1.0
with all,1.0
for his,1.0
can get,1.0
you do,1.0
worth it,1.0
up to,1.0
i found,1.0
so you,1.0
her to,1.0
to it,1.0
you can,1.0
the fact,1.0
comes with,1.0
how to,1.0
enough for,1.0
she is,1.0
lot of,1.0
the little,1.0
game is,1.0
this set,1.0
for them,1.0
and will,1.0
very good,1.0
it so,1.0
under the,1.0
a lot,1.0
at a,1.0
for her,1.0
i also,1.0
they are,1.0
i really,1.0
this is,1.0
is an,1.0
it works,1.0
old daughter,1.0
and so,1.0
cute and,1.0
a year,1.0
gift for,1.0
this to,1.0
for him,1.0
my little,1.0
the only,1.0
other than,1.0
a nice,1.0
with my,1.0
is a,1.0
a very,1.0
seems to,1.0
of my,1.0
month old,1.0
when he,1.0
and is,1.0
this game,1.0
it can,1.0
5 year,1.0
than i,1.0
and now,1.0
it as,1.0
son is,1.0
it with,1.0
are a,1.0
the kids,1.0
a little,1.0
and has,1.0
is that,1.0
in his,1.0
a while,1.0
when she,1.0
it has,1.0
is still,1.0
them in,1.0
son and,1.0
are the,1.0
fun for,1.0
but she,1.0
these are,1.0
a bit,1.0
loved it,1.0
has been,1.0
playing with,1.0
that she,1.0
very cute,1.0
the house,1.0
as well,1.0
who is,1.0
as much,1.0
all in,1.0
and still,1.0
my grandson,1.0
they can,1.0
only thing,1.0
on his,1.0
it all,1.0
she has,1.0
well as,1.0
in all,1.0
with her,1.0
likes to,1.0
along with,1.0
so much,1.0
fun to,1.0
is good,1.0
very well,1.0
he has,1.0
and she,1.0
than that,1.0
a long,1.0
one for,1.0
but he,1.0
that he,1.0
years old,1.0
can be,1.0
and he,1.0
fun with,1.0
a fun,1.0
of his,1.0
i like,1.0
love the,1.0
he is,1.0
lots of,1.0
is great,1.0
to learn,1.0
so far,1.0
fun and,1.0
recommend this,1.0
game for,1.0
with them,1.0
he can,1.0
is one,1.0
plays with,1.0
much fun,1.0
months old,1.0
of fun,1.0
great toy,1.0
well made,1.0
daughter loves,1.0
old and,1.0
son loves,1.0
loves to,1.0
happy with,1.0
easy to,1.0
the best,1.0
a great,1.0
recommend it,1.0
would recommend,1.0
she loves,1.0
loves the,1.0
great for,1.0
i love,1.0
very durable,1.0
he loves,1.0
love it,1.0
loves this,1.0
loves it,1.0
love this,1.0
highly recommend,1.0
